Demand,Scenario,Seed,Alpha,Avg_Delay,Gini_Delay,Tail_Delay,Avg_Detour,Total_VKT
demand_1x,S2,9,0.8,29.66071544152185,0.3368793657274631,50.91516979643846,1.6134114944059397,857.9774879814806
demand_1x,S1,10,,28.199152511154715,0.4462767600773478,57.68653645290368,1.4838307313124497,855.8880818442328
demand_1x,S2,10,0.8,27.075577041230524,0.3409727317182691,45.67505011656081,1.6670165829391377,816.2014763455667
demand_1x,S1,11,,26.605793415824465,0.424694524942218,51.65541976327904,1.4934729932640016,850.4362200152467
demand_1x,S2,11,0.8,28.82867430656937,0.3263066284505227,47.907146024267256,1.823716362321255,832.0325939261544
demand_1x,S1,12,,22.97712593404655,0.458689713901383,47.69739228713129,1.421636526568111,854.7832945669687
demand_1x,S2,12,0.8,23.9226706059354,0.3850711684591026,44.14134735746256,1.5083349373771169,831.4651067324226
demand_1x,S1,13,,26.5152533096035,0.4735255493495884,55.79824142848821,1.5190504938376366,840.3056137547126
demand_1x,S2,13,0.8,30.85546648933792,0.3144990450506557,49.95122494796512,1.6316026235680394,809.1626020810867
demand_1x,S1,14,,30.97334276747249,0.438143341712754,62.51773123442548,1.668038770733785,856.2848592525346
demand_1x,S2,14,0.8,30.27709068033033,0.3152157841524181,49.837840416378,1.608322000113772,804.3866032091198
demand_1x,S1,15,,25.261596247453987,0.4513661402568656,51.70786921319228,1.48145803126932,862.4690936291415
demand_1x,S2,15,0.8,28.848937418801885,0.3302585595259966,47.891658789468806,1.6211218490549018,856.08424561038
demand_1x,S1,16,,22.572111287640148,0.4659965836402553,47.31518384938749,1.503993106435561,774.8010131802089
demand_1x,S2,16,0.8,26.1691485252389,0.3447618894991506,44.1599509015502,1.5902763075576885,808.6614311155876
demand_1x,S1,17,,26.08045267914532,0.4543934303412928,54.29023903478141,1.4815916659151571,809.8847032021654
demand_1x,S2,17,0.8,30.698502049254817,0.3066028707986605,49.14060612605517,1.704149594964393,840.3694291068012
demand_1x,S1,18,,25.049025819007586,0.45114192176396,50.68181968234937,1.5708760183440147,885.8327860601072
demand_1x,S2,18,0.8,27.824877726881983,0.3394969640179079,47.584512939328334,1.689213561759655,844.8122648945686
demand_1x,S1,19,,26.177017572226397,0.4671575580614255,54.44136745492868,1.509388571691931,795.213654741902
demand_1x,S2,19,0.8,26.04800552077041,0.334928053385513,43.757630883754,1.6690297322236287,798.8151785958665
demand_1x,S1,20,,22.77363137518852,0.4544118005839483,46.09430048901125,1.5494004573414648,802.0487760705879
demand_1x,S2,20,0.8,27.32491142189709,0.3266535770064369,45.73911869560604,1.6720337757987735,841.9870158090515
demand_1x,S1,21,,28.28084434272677,0.4358869377702365,56.44877832696154,1.645908960048916,821.2893403794454
demand_1x,S2,21,0.8,30.701134430759545,0.2665884771321676,46.60555984239555,1.7218797091281504,837.4392342739035
demand_1x,S1,22,,24.998322683339733,0.4485404816945515,51.47251821410334,1.4298502323392732,837.8942375228294
demand_1x,S2,22,0.8,31.40120962843997,0.3252078376132783,52.3012750586801,1.7242461331937995,862.3596953173458
demand_1x,S1,23,,24.88128913456591,0.4665004247411008,51.94272517183845,1.426762045754686,796.2032180202538
demand_1x,S2,23,0.8,30.87045605546392,0.2874310598231882,48.13243710306168,1.7415069799009273,831.847173632451
demand_1x,S1,24,,24.509688806109597,0.4702369631548075,51.10443035971713,1.4143604270997916,845.6320473487677
demand_1x,S2,24,0.8,27.721682280808384,0.3508771292575592,48.42834849953736,1.5421830302922803,833.4073357566142
demand_1x,S1,25,,26.84420560997348,0.4438544186602702,54.29336847334924,1.630707766372295,817.7461299841899
demand_1x,S2,25,0.8,28.846337022427484,0.3364547082079248,48.20488067544669,1.6564458308759349,855.323943564665
demand_1x,S1,26,,23.285188201595645,0.4267641857090132,46.7692733814686,1.5525531106216393,804.5510173713449
demand_1x,S2,26,0.8,28.35463602388067,0.350102134778006,49.1144794577788,1.6087618149194804,841.30364846556
demand_1x,S1,27,,24.55472919401109,0.4717467234134826,52.04708519092405,1.5133489076859843,816.2202493342609
demand_1x,S2,27,0.8,29.38731896044912,0.2923111428665907,46.957536948384885,1.6079426799449554,773.8660598101233
demand_1x,S1,28,,25.259180951145403,0.4672936329542823,52.72832615530984,1.5707933135084222,881.9518257857655
demand_1x,S2,28,0.8,30.221871829620003,0.3276815819032312,50.55674904787156,1.686151699713551,795.59101795041
demand_1x,S1,29,,23.220505512987494,0.4647377513842683,47.7887081679192,1.5213251512173458,827.9026045989714
demand_1x,S2,29,0.8,29.670671537719656,0.3145109602978599,48.43067291956033,1.5435523042357084,850.12735554279
demand_1x,S1,30,,21.83316142520685,0.49363014327013,47.1554640291116,1.3896797163007355,773.8254986363495
demand_1x,S2,30,0.8,30.754506136667658,0.33699228235466,52.76308798135667,1.7833035025074608,847.9945984763451
demand_1x,S1,31,,26.15406026649742,0.4307476265956094,52.50334329983261,1.4242279518768677,873.0063361994239
demand_1x,S2,31,0.8,29.99339664525798,0.3554065421030814,53.3164080939225,1.5845265039853742,887.4782911020754
demand_1x,S1,32,,27.79126372318799,0.4580855864681861,57.11659981063767,1.531731191334183,851.3958089805072
demand_1x,S2,32,0.8,29.563319754371587,0.3165216527863954,47.91542020649042,1.6932185129731154,825.0315530731652
demand_1x,S1,33,,22.343643058110988,0.4614517806311464,46.70215611676954,1.3865349498095905,761.5768240786854
demand_1x,S2,33,0.8,25.501828494580536,0.367714339565077,45.23312959164299,1.6456451259711844,804.6738650840637
demand_1x,S1,34,,24.292901528258543,0.4622839504154969,49.95348985458615,1.4262137096421366,833.3583578132962
demand_1x,S2,34,0.8,29.809292095166708,0.3399868804272852,49.5088301280313,1.6594758641282554,881.5248542704337
demand_1x,S1,35,,26.566434989212635,0.4201112365599546,52.33333988281308,1.5020090977826592,861.4903072184227
demand_1x,S2,35,0.8,31.084440529854543,0.323247952178997,51.90830905786035,1.5924950435911782,895.4548632051216
demand_1x,S1,36,,25.38115864355268,0.3975756201610354,48.3235955621616,1.4829962522486255,763.9685120009136
demand_1x,S2,36,0.8,30.06073537595808,0.3037741433209968,49.20941522094378,1.5978752051891556,801.4876338374497
demand_1x,S1,37,,25.331669695401324,0.4697653282842131,53.05038079863241,1.5174985553038465,816.4869134576376
demand_1x,S2,37,0.8,27.739370156995,0.3324964594095916,46.75363945782632,1.5550098343094134,804.3709297966777
demand_1x,S1,38,,23.25647060307272,0.4465555357185884,47.61167934553103,1.4499981686565535,817.4983146428061
demand_1x,S2,38,0.8,25.71235808908961,0.3383448798302964,44.05792442508187,1.570713548228943,801.7688039343236
demand_1x,S1,39,,27.03334527597756,0.4434908220909388,54.60861852671352,1.386182014732889,849.6686083659018
demand_1x,S2,39,0.8,28.29129543229951,0.3384606594339738,48.11383854667869,1.577252826115996,829.80074350975
demand_1x,S1,40,,23.67253009274464,0.4696206013222708,48.92590374353224,1.419230317487013,815.7817894875445
demand_1x,S2,40,0.8,27.19121312130037,0.3561135047073707,46.89541514991315,1.523648446470051,823.3857903313067
demand_1x,S1,41,,24.60320975226896,0.4732192225258254,52.0808028197422,1.5370956781132004,818.8908555953093
demand_1x,S2,41,0.8,30.73743890479729,0.3171676236436649,51.08926365399452,1.841441437125252,801.7410141484561
demand_1x,S1,42,,24.330595327890062,0.4300352080978553,47.88693387309935,1.4568734773504457,826.0996146272175
demand_1x,S2,42,0.8,26.618742794457297,0.3272827241468321,44.51113653274099,1.523373027009265,825.7294533109765
demand_1x,S1,43,,25.78124122089934,0.4780051403473055,54.63555386051292,1.4331565525597207,825.672459907939
demand_1x,S2,43,0.8,29.524461688715355,0.3205788901876947,49.4772081394003,1.7251204223571732,833.5004463248899
demand_1x,S1,44,,24.695138587446568,0.5014937740404781,53.70750420256618,1.37331868285379,837.0120931440383
demand_1x,S2,44,0.8,26.11263784764416,0.3097555385930286,41.96149988192761,1.5408117591090509,812.3929886863632
